timestamp,funding_rate
2022-01-02 08:00:00+00:00,0.0007202524907011694
2022-01-02 16:00:00+00:00,0.0005676862553292356
2022-01-03 00:00:00+00:00,0.00039200569694929934
2022-01-03 08:00:00+00:00,0.00024795162862951346
2022-01-03 16:00:00+00:00,0.00012107574603214893
2022-01-04 00:00:00+00:00,0.0005037276581966572
2022-01-04 08:00:00+00:00,0.00033788658009767944
2022-01-04 16:00:00+00:00,0.00032556880801309733
2022-01-05 00:00:00+00:00,0.0004556060985832218
2022-01-05 08:00:00+00:00,0.0004896307943735964
2022-01-05 16:00:00+00:00,4.4643436844833825e-05
2022-01-06 00:00:00+00:00,0.0006850293181152854
2022-01-06 08:00:00+00:00,9.463087881799478e-05
2022-01-06 16:00:00+00:00,0.0008719248217108693
2022-01-07 00:00:00+00:00,0.0006181136223199725
2022-01-07 08:00:00+00:00,0.0004056310963733372
2022-01-07 16:00:00+00:00,0.0007685993074761548
2022-01-08 00:00:00+00:00,0.0005041572923834886
2022-01-08 08:00:00+00:00,0.0006381841935246569
2022-01-08 16:00:00+00:00,0.000521445415889441
2022-01-09 00:00:00+00:00,0.000719306276026055
2022-01-09 08:00:00+00:00,0.0007122844908751659
2022-01-09 16:00:00+00:00,0.00031853317172138686
2022-01-10 00:00:00+00:00,0.00037750164431127683
2022-01-10 08:00:00+00:00,0.0005686454104224864
2022-01-10 16:00:00+00:00,0.00045799796967296586
2022-01-11 00:00:00+00:00,4.301715668910978e-05
2022-01-11 08:00:00+00:00,0.0009052235069843552
2022-01-11 16:00:00+00:00,6.500452522623882e-05
2022-01-12 00:00:00+00:00,8.369142925104719e-05
2022-01-12 08:00:00+00:00,0.00024477751605341236
2022-01-12 16:00:00+00:00,0.0006129702480892692
2022-01-13 00:00:00+00:00,0.0008592025013260541
2022-01-13 08:00:00+00:00,0.00045291698948198266
2022-01-13 16:00:00+00:00,0.0004217845298910992
2022-01-14 00:00:00+00:00,0.0005347802928575574
2022-01-14 08:00:00+00:00,0.0004266280513491955
2022-01-14 16:00:00+00:00,0.0005164730449204427
2022-01-15 00:00:00+00:00,0.0002720057081273985
2022-01-15 08:00:00+00:00,0.0005876514865239532
2022-01-15 16:00:00+00:00,0.0005785158796312031
2022-01-16 00:00:00+00:00,1.291651673120971e-05
2022-01-16 08:00:00+00:00,0.0004779548109352342
2022-01-16 16:00:00+00:00,0.0005325831635351697
2022-01-17 00:00:00+00:00,0.0006122449520526096
2022-01-17 08:00:00+00:00,0.00033678204871205976
2022-01-17 16:00:00+00:00,0.0002343931471475009
2022-01-18 00:00:00+00:00,0.0003098531838981685
2022-01-18 08:00:00+00:00,0.0006096081928381855
2022-01-18 16:00:00+00:00,0.00032963289820161926
2022-01-19 00:00:00+00:00,0.0003471712376952842
2022-01-19 08:00:00+00:00,0.0007287531155400914
2022-01-19 16:00:00+00:00,0.0003427684821041775
2022-01-20 00:00:00+00:00,0.00032027347584926455
2022-01-20 08:00:00+00:00,0.0004817524872973258
2022-01-20 16:00:00+00:00,0.0005397221032813547
2022-01-21 00:00:00+00:00,0.0007075259317342497
2022-01-21 08:00:00+00:00,0.00032413446376179677
2022-01-21 16:00:00+00:00,0.00018636908111294083
2022-01-22 00:00:00+00:00,0.00047550066968688555
2022-01-22 08:00:00+00:00,0.0006287273631458841
2022-01-22 16:00:00+00:00,0.00020369469135011743
2022-01-23 00:00:00+00:00,0.00040254739684306064
2022-01-23 08:00:00+00:00,0.0005612391576206607
2022-01-23 16:00:00+00:00,0.000546204860004426
2022-01-24 00:00:00+00:00,0.0005166717981834784
2022-01-24 08:00:00+00:00,0.00044862209652448955
2022-01-24 16:00:00+00:00,0.00034013070838569983
2022-01-25 00:00:00+00:00,0.0003143723998077605
2022-01-25 08:00:00+00:00,0.0007312524468544157
2022-01-25 16:00:00+00:00,0.00027655805702290337
2022-01-26 00:00:00+00:00,0.0007456000197035095
2022-01-26 08:00:00+00:00,-0.00022725876537979913
2022-01-26 16:00:00+00:00,0.00040553726804592696
2022-01-27 00:00:00+00:00,-0.00029071663933250875
2022-01-27 08:00:00+00:00,0.0002106411449181117
2022-01-27 16:00:00+00:00,-0.00016456082366853063
2022-01-28 00:00:00+00:00,-4.7342322076003686e-05
2022-01-28 08:00:00+00:00,-3.983288563721243e-05
2022-01-28 16:00:00+00:00,-0.00012783339976151322
2022-01-29 00:00:00+00:00,0.0003042588952233578
2022-01-29 08:00:00+00:00,-1.5762698076258446e-05
2022-01-29 16:00:00+00:00,-0.00022816106144930303
2022-01-30 00:00:00+00:00,6.698404619269413e-05
2022-01-30 08:00:00+00:00,7.686026199196989e-05
2022-01-30 16:00:00+00:00,-0.00020212245574838822
2022-01-31 00:00:00+00:00,5.034195629627097e-05
2022-01-31 08:00:00+00:00,-1.9656631810683927e-05
2022-01-31 16:00:00+00:00,9.305034904021539e-05
2022-02-01 00:00:00+00:00,7.682932076918608e-05
2022-02-01 08:00:00+00:00,-3.126636098683399e-05
2022-02-01 16:00:00+00:00,-9.124243020411073e-05
2022-02-02 00:00:00+00:00,0.00010655590247199022
2022-02-02 08:00:00+00:00,1.697988060390035e-05
2022-02-02 16:00:00+00:00,-0.0002533916059699232
2022-02-03 00:00:00+00:00,-0.00011173037606372964
2022-02-03 08:00:00+00:00,-0.00010249685979126855
2022-02-03 16:00:00+00:00,-6.932317588738216e-05
2022-02-04 00:00:00+00:00,0.000312643809681551
2022-02-04 08:00:00+00:00,-8.659309571242017e-05
2022-02-04 16:00:00+00:00,4.160049981391043e-05
2022-02-05 00:00:00+00:00,0.00021830000301249468
2022-02-05 08:00:00+00:00,4.554803002291031e-05
2022-02-05 16:00:00+00:00,3.4781635860665124e-05
2022-02-06 00:00:00+00:00,0.00016469380618955217
2022-02-06 08:00:00+00:00,-4.0339653176035484e-07
2022-02-06 16:00:00+00:00,-2.1026428670044433e-06
2022-02-07 00:00:00+00:00,7.331078157381972e-05
2022-02-07 08:00:00+00:00,3.181153291195313e-05
2022-02-07 16:00:00+00:00,-0.0001320536288451445
2022-02-08 00:00:00+00:00,-0.0002048836253092266
2022-02-08 08:00:00+00:00,-4.700587435665035e-05
2022-02-08 16:00:00+00:00,0.00023980120333855063
2022-02-09 00:00:00+00:00,0.00045471684880022767
2022-02-09 08:00:00+00:00,0.0007296858983829695
2022-02-09 16:00:00+00:00,0.0005825197418240703
2022-02-10 00:00:00+00:00,0.00043822059399234523
2022-02-10 08:00:00+00:00,-2.6678982433799058e-05
2022-02-10 16:00:00+00:00,0.0005444267311918586
2022-02-11 00:00:00+00:00,0.0004446109717672253
2022-02-11 08:00:00+00:00,0.0001798961486418796
2022-02-11 16:00:00+00:00,0.0006029009596692368
2022-02-12 00:00:00+00:00,0.0004949154964690152
2022-02-12 08:00:00+00:00,0.0005750106141643301
2022-02-12 16:00:00+00:00,0.0003791168208238402
2022-02-13 00:00:00+00:00,0.0005404045122274432
2022-02-13 08:00:00+00:00,0.0004053536127928304
2022-02-13 16:00:00+00:00,0.0007129893346186348
2022-02-14 00:00:00+00:00,0.0005248651332953854
2022-02-14 08:00:00+00:00,0.00021949514365122871
2022-02-14 16:00:00+00:00,0.0005428632094434158
2022-02-15 00:00:00+00:00,0.0005135282230580411
2022-02-15 08:00:00+00:00,0.0004593111201851347
2022-02-15 16:00:00+00:00,0.0002300675506770139
2022-02-16 00:00:00+00:00,0.0007119075560255
2022-02-16 08:00:00+00:00,0.00035368061600868155
2022-02-16 16:00:00+00:00,0.0008165270883894989
2022-02-17 00:00:00+00:00,0.000368011203563785
2022-02-17 08:00:00+00:00,0.0005064953718708362
2022-02-17 16:00:00+00:00,0.0004910374159115686
2022-02-18 00:00:00+00:00,0.0005302348855199434
2022-02-18 08:00:00+00:00,0.001028683002008396
2022-02-18 16:00:00+00:00,0.00040034243910587946
2022-02-19 00:00:00+00:00,0.000913891470789246
2022-02-19 08:00:00+00:00,0.0006246916448349808
2022-02-19 16:00:00+00:00,0.00036099849179023485
2022-02-20 00:00:00+00:00,0.0007511120921770125
