timestamp,funding_rate
2022-01-02 08:00:00+00:00,0.0007383464369202147
2022-01-02 16:00:00+00:00,7.366129186997414e-05
2022-01-03 00:00:00+00:00,0.0003054278089421433
2022-01-03 08:00:00+00:00,0.0007251089802275455
2022-01-03 16:00:00+00:00,0.0006567697678114923
2022-01-04 00:00:00+00:00,0.000684187377478029
2022-01-04 08:00:00+00:00,0.0003023090435260694
2022-01-04 16:00:00+00:00,0.0007371265151773898
2022-01-05 00:00:00+00:00,0.00031572964574833485
2022-01-05 08:00:00+00:00,0.0004923274415606582
2022-01-05 16:00:00+00:00,0.0004192660019001955
2022-01-06 00:00:00+00:00,0.000433896787821095
2022-01-06 08:00:00+00:00,0.00029304198385919893
2022-01-06 16:00:00+00:00,0.0006733141915684255
2022-01-07 00:00:00+00:00,0.0003761163049113001
2022-01-07 08:00:00+00:00,0.0006238446498901546
2022-01-07 16:00:00+00:00,0.0007142337938868134
2022-01-08 00:00:00+00:00,0.0002266134112610721
2022-01-08 08:00:00+00:00,0.00040783101961135344
2022-01-08 16:00:00+00:00,0.00012610342488093883
2022-01-09 00:00:00+00:00,0.0005642564672308485
2022-01-09 08:00:00+00:00,0.0006195150028054515
2022-01-09 16:00:00+00:00,0.0004463335936488306
2022-01-10 00:00:00+00:00,0.000726669413954057
2022-01-10 08:00:00+00:00,0.0006308776663804139
2022-01-10 16:00:00+00:00,0.00041149450760257265
2022-01-11 00:00:00+00:00,0.0006225329977749793
2022-01-11 08:00:00+00:00,0.0007758659265277401
2022-01-11 16:00:00+00:00,0.00030455137550933935
2022-01-12 00:00:00+00:00,0.00043404428147125263
2022-01-12 08:00:00+00:00,0.00041421945135317696
2022-01-12 16:00:00+00:00,0.0005282673397584552
2022-01-13 00:00:00+00:00,0.0006179302799546308
2022-01-13 08:00:00+00:00,0.00015281682288464655
2022-01-13 16:00:00+00:00,0.000512437800391703
2022-01-14 00:00:00+00:00,0.00042966040887404
2022-01-14 08:00:00+00:00,0.0004706830651239356
2022-01-14 16:00:00+00:00,0.0003683767955488626
2022-01-15 00:00:00+00:00,0.000827945976393348
2022-01-15 08:00:00+00:00,0.00034928825350746774
2022-01-15 16:00:00+00:00,0.00048640756050692593
2022-01-16 00:00:00+00:00,0.0006605426252114362
2022-01-16 08:00:00+00:00,0.0008911498888256501
2022-01-16 16:00:00+00:00,0.0005370155628851388
2022-01-17 00:00:00+00:00,0.0006011605215113305
2022-01-17 08:00:00+00:00,0.0007980234740049864
2022-01-17 16:00:00+00:00,0.0004635996499615663
2022-01-18 00:00:00+00:00,0.000684392285885261
2022-01-18 08:00:00+00:00,0.0005737461400988825
2022-01-18 16:00:00+00:00,0.00033306975543840244
2022-01-19 00:00:00+00:00,0.0003233494152852201
2022-01-19 08:00:00+00:00,0.0005211871791786756
2022-01-19 16:00:00+00:00,0.0007087095809210099
2022-01-20 00:00:00+00:00,0.0006231709864078259
2022-01-20 08:00:00+00:00,0.0007298734248638114
2022-01-20 16:00:00+00:00,0.00044991356156117216
2022-01-21 00:00:00+00:00,0.0006775832160943325
2022-01-21 08:00:00+00:00,0.0006090199264181202
2022-01-21 16:00:00+00:00,0.000744348423586964
2022-01-22 00:00:00+00:00,0.0006866357634870664
2022-01-22 08:00:00+00:00,0.0003324405103330262
2022-01-22 16:00:00+00:00,0.000604028367341611
2022-01-23 00:00:00+00:00,0.0005962671369149603
2022-01-23 08:00:00+00:00,0.0006121283834400233
2022-01-23 16:00:00+00:00,0.0007347851960386844
2022-01-24 00:00:00+00:00,0.0005426318010633633
2022-01-24 08:00:00+00:00,0.0004705814371043935
2022-01-24 16:00:00+00:00,0.00046179357670429484
2022-01-25 00:00:00+00:00,0.000725106249684543
2022-01-25 08:00:00+00:00,0.0005245350720058335
2022-01-25 16:00:00+00:00,-2.2152535683524015e-05
2022-01-26 00:00:00+00:00,0.0006955468703504783
2022-01-26 08:00:00+00:00,-0.00024832360132277136
2022-01-26 16:00:00+00:00,4.8832684815928766e-05
2022-01-27 00:00:00+00:00,-7.940966941181673e-05
2022-01-27 08:00:00+00:00,-1.276958990374732e-05
2022-01-27 16:00:00+00:00,0.00012611383592194962
2022-01-28 00:00:00+00:00,0.00010827654979757493
2022-01-28 08:00:00+00:00,0.00024154742063821027
2022-01-28 16:00:00+00:00,-0.0002513473640738986
2022-01-29 00:00:00+00:00,-0.0001439877925756662
2022-01-29 08:00:00+00:00,0.00021553876640404877
2022-01-29 16:00:00+00:00,0.00014522458806104076
2022-01-30 00:00:00+00:00,7.460552037835948e-06
2022-01-30 08:00:00+00:00,-4.428358450332927e-05
